4.800,4.800,987.000
6.875,1.600,907.000
7.250,1.600,906.000
7.625,1.600,904.000
8.000,1.600,903.000
6.125,1.975,917.000
6.500,1.975,912.000
6.875,1.975,908.000
7.250,1.975,906.000
7.625,1.975,904.000
8.000,1.975,903.000
5.750,2.350,928.000
6.125,2.350,919.000
6.500,2.350,915.000
6.875,2.350,910.000
7.250,2.350,910.000
7.625,2.350,908.000
8.000,2.350,904.000
5.750,2.725,931.000
6.125,2.725,923.000
6.500,2.725,918.000
6.875,2.725,913.000
7.250,2.725,913.000
7.625,2.725,910.000
8.000,2.725,909.000
5.375,3.100,944.000
5.750,3.100,934.000
6.125,3.100,929.000
6.500,3.100,926.000
6.875,3.100,920.000
7.250,3.100,915.000
7.625,3.100,913.000
8.000,3.100,911.000
5.375,3.475,948.000
5.750,3.475,941.000
6.125,3.475,939.000
6.500,3.475,927.000
6.875,3.475,928.000
7.250,3.475,924.000
7.625,3.475,921.000
8.000,3.475,920.000
5.000,3.850,969.000
5.375,3.850,957.000
5.750,3.850,947.000
6.125,3.850,946.000
6.500,3.850,944.000
6.875,3.850,937.000
7.250,3.850,934.000
7.625,3.850,932.000
8.000,3.850,933.000
5.000,4.225,972.000
5.375,4.225,964.000
5.750,4.225,962.000
6.125,4.225,956.000
6.500,4.225,958.000
6.875,4.225,954.000
7.250,4.225,953.000
7.625,4.225,942.000
8.000,4.225,946.000
5.000,4.600,972.000
5.375,4.600,981.000
5.750,4.600,966.000
6.125,4.600,970.000
6.500,4.600,961.000
6.875,4.600,964.000
3.850,5.000,975.000
4.225,5.000,974.000
4.600,5.000,990.000
3.100,5.375,977.000
3.475,5.375,971.000
3.850,5.375,989.000
4.225,5.375,989.000
4.600,5.375,1001.000
2.350,5.750,962.000
2.725,5.750,967.000
3.100,5.750,969.000
3.475,5.750,979.000
3.850,5.750,995.000
4.225,5.750,976.000
4.600,5.750,1003.000
1.975,6.125,945.000
2.350,6.125,951.000
2.725,6.125,956.000
3.100,6.125,972.000
3.475,6.125,984.000
3.850,6.125,989.000
4.225,6.125,997.000
4.600,6.125,1012.000
1.975,6.500,941.000
2.350,6.500,947.000
2.725,6.500,952.000
3.100,6.500,954.000
3.475,6.500,967.000
3.850,6.500,994.000
4.225,6.500,1009.000
4.600,6.500,1007.000
1.600,6.875,917.000
1.975,6.875,929.000
2.350,6.875,935.000
2.725,6.875,954.000
3.100,6.875,957.000
3.475,6.875,975.000
3.850,6.875,987.000
4.225,6.875,1011.000
4.600,6.875,988.000
1.600,7.250,925.000
1.975,7.250,922.000
2.350,7.250,927.000
2.725,7.250,945.000
3.100,7.250,949.000
3.475,7.250,969.000
3.850,7.250,986.000
4.225,7.250,982.000
1.600,7.625,920.000
1.975,7.625,917.000
2.350,7.625,933.000
2.725,7.625,939.000
3.100,7.625,944.000
3.475,7.625,967.000
3.850,7.625,991.000
4.225,7.625,1002.000
1.600,8.000,911.000
1.975,8.000,915.000
2.350,8.000,919.000
2.725,8.000,937.000
3.100,8.000,943.000
3.475,8.000,970.000
3.850,8.000,1002.000
4.225,8.000,1021.000
