4.800,4.800,1237.000
6.875,1.600,536.000
7.250,1.600,532.000
7.625,1.600,522.000
8.000,1.600,515.000
6.125,1.975,606.000
6.500,1.975,575.000
6.875,1.975,546.000
7.250,1.975,530.000
7.625,1.975,520.000
8.000,1.975,514.000
5.750,2.350,690.000
6.125,2.350,622.000
6.500,2.350,594.000
6.875,2.350,562.000
7.250,2.350,558.000
7.625,2.350,544.000
8.000,2.350,522.000
5.750,2.725,719.000
6.125,2.725,652.000
6.500,2.725,620.000
6.875,2.725,578.000
7.250,2.725,579.000
7.625,2.725,561.000
8.000,2.725,551.000
5.375,3.100,835.000
5.750,3.100,744.000
6.125,3.100,708.000
6.500,3.100,689.000
6.875,3.100,633.000
7.250,3.100,600.000
7.625,3.100,580.000
8.000,3.100,566.000
5.375,3.475,872.000
5.750,3.475,815.000
6.125,3.475,802.000
6.500,3.475,693.000
6.875,3.475,710.000
7.250,3.475,671.000
7.625,3.475,650.000
8.000,3.475,643.000
5.000,3.850,1063.000
5.375,3.850,965.000
5.750,3.850,871.000
6.125,3.850,867.000
6.500,3.850,853.000
6.875,3.850,790.000
7.250,3.850,756.000
7.625,3.850,744.000
8.000,3.850,753.000
5.000,4.225,1090.000
5.375,4.225,1026.000
5.750,4.225,1013.000
6.125,4.225,960.000
6.500,4.225,977.000
6.875,4.225,939.000
7.250,4.225,935.000
7.625,4.225,824.000
8.000,4.225,862.000
5.000,4.600,1093.000
5.375,4.600,1192.000
5.750,4.600,1045.000
6.125,4.600,1079.000
6.500,4.600,994.000
6.875,4.600,1022.000
3.850,5.000,1107.000
4.225,5.000,1093.000
4.600,5.000,1252.000
3.100,5.375,1104.000
3.475,5.375,1042.000
3.850,5.375,1217.000
4.225,5.375,1221.000
4.600,5.375,1357.000
2.350,5.750,950.000
2.725,5.750,991.000
3.100,5.750,1007.000
3.475,5.750,1097.000
3.850,5.750,1249.000
4.225,5.750,1077.000
4.600,5.750,1372.000
1.975,6.125,798.000
2.350,6.125,847.000
2.725,6.125,884.000
3.100,6.125,1019.000
3.475,6.125,1133.000
3.850,6.125,1178.000
4.225,6.125,1262.000
4.600,6.125,1484.000
1.975,6.500,754.000
2.350,6.500,802.000
2.725,6.500,840.000
3.100,6.500,858.000
3.475,6.500,968.000
3.850,6.500,1214.000
4.225,6.500,1376.000
4.600,6.500,1419.000
1.600,6.875,589.000
1.975,6.875,669.000
2.350,6.875,707.000
2.725,6.875,847.000
3.100,6.875,871.000
3.475,6.875,1019.000
3.850,6.875,1136.000
4.225,6.875,1386.000
4.600,6.875,1220.000
1.600,7.250,636.000
1.975,7.250,618.000
2.350,7.250,649.000
2.725,7.250,771.000
3.100,7.250,801.000
3.475,7.250,958.000
3.850,7.250,1112.000
4.225,7.250,1100.000
1.600,7.625,602.000
1.975,7.625,585.000
2.350,7.625,684.000
2.725,7.625,727.000
3.100,7.625,761.000
3.475,7.625,937.000
3.850,7.625,1141.000
4.225,7.625,1278.000
1.600,8.000,548.000
1.975,8.000,569.000
2.350,8.000,594.000
2.725,8.000,705.000
3.100,8.000,746.000
3.475,8.000,955.000
3.850,8.000,1236.000
4.225,8.000,1461.000
