4.225,5.375,1015.000
4.800,4.800,982.000
5.750,4.600,947.000
7.250,4.225,949.000
5.375,4.600,965.000
3.850,6.875,986.000
6.125,3.850,964.000
6.875,3.850,943.000
5.750,3.850,942.000
1.600,8.000,910.000
3.850,6.500,992.000
8.000,1.600,918.000
5.000,4.600,955.000
3.850,5.375,989.000
6.500,4.600,936.000
6.875,1.600,884.000
6.500,3.850,957.000
3.475,5.375,970.000
3.475,7.625,980.000
6.125,4.600,946.000
0,0,0
4.225,8.000,1033.000
4.600,6.875,1014.000
4.600,6.500,987.000
4.225,7.625,1009.000
4.600,6.125,1000.000
4.600,5.750,1014.000
3.850,8.000,996.000
4.225,7.250,972.000
4.600,5.375,1019.000
3.850,5.000,963.000
4.225,6.125,979.000
3.100,5.375,989.000
4.225,6.500,1013.000
4.225,6.875,1002.000
6.875,4.600,946.000
2.350,5.750,946.000
3.850,7.625,1015.000
3.850,5.750,987.000
4.225,5.750,994.000
3.850,7.250,971.000
3.850,6.125,968.000
4.600,5.000,972.000
3.475,8.000,943.000
8.000,4.225,968.000
4.225,5.000,969.000
5.000,3.850,977.000
3.850,6.500,1012.000
3.850,6.875,975.000
4.800,4.800,983.000
3.850,5.375,975.000
3.475,5.750,960.000
5.375,4.600,991.000
3.475,6.125,994.000
3.475,5.375,970.000
2.725,6.125,973.000
3.100,6.125,980.000
3.100,5.750,966.000
5.000,4.600,972.000
1.975,6.125,951.000
5.750,4.600,976.000
2.725,5.750,953.000
3.475,7.625,981.000
2.725,6.500,969.000
5.375,3.100,944.000
2.350,6.500,960.000
3.475,7.250,956.000
7.250,4.225,944.000
1.600,6.875,907.000
0,0,0
4.225,8.000,1041.000
4.600,6.875,998.000
4.225,7.625,1018.000
4.600,6.125,1009.000
4.600,6.500,994.000
4.600,5.750,1024.000
3.850,8.000,1038.000
4.225,7.250,971.000
4.600,5.375,996.000
4.225,6.125,1000.000
4.225,6.500,1000.000
4.225,6.875,987.000
3.850,7.625,999.000
4.225,5.375,983.000
3.850,5.750,980.000
4.600,5.000,981.000
3.850,6.125,995.000
3.850,7.250,986.000
3.850,5.000,980.000
3.100,5.375,975.000
4.800,4.800,1000.000
6.875,4.600,984.000
3.850,6.500,1006.000
4.225,5.000,982.000
3.475,8.000,948.000
3.850,6.875,1006.000
3.850,5.375,968.000
2.350,5.750,957.000
5.375,4.600,981.000
3.475,5.750,957.000
5.000,4.600,948.000
5.750,4.600,987.000
5.000,3.850,989.000
3.475,6.125,955.000
3.475,5.375,980.000
8.000,4.225,930.000
3.100,5.750,991.000
3.475,7.625,992.000
2.725,5.750,976.000
5.000,4.225,982.000
3.100,6.125,976.000
6.125,4.600,958.000
5.750,3.850,938.000
5.375,4.225,957.000
2.725,6.125,953.000
5.750,4.225,950.000
7.250,4.225,973.000
3.475,7.250,977.000
0,0,0
4.225,8.000,1031.000
4.600,6.875,983.000
4.225,7.625,1002.000
4.600,6.125,1022.000
4.600,6.500,1002.000
3.850,8.000,1013.000
4.600,5.750,1008.000
4.225,7.250,991.000
4.600,5.375,992.000
4.225,6.125,980.000
4.225,6.500,990.000
4.225,6.875,1018.000
3.850,7.625,995.000
4.225,5.750,970.000
3.850,7.250,984.000
3.850,5.750,985.000
4.600,5.000,986.000
3.850,6.125,970.000
4.800,4.800,961.000
3.850,6.500,1007.000
3.850,6.875,988.000
3.850,5.000,953.000
4.225,5.000,980.000
3.850,5.375,978.000
3.475,8.000,974.000
3.100,5.375,982.000
6.875,4.600,960.000
5.000,4.600,970.000
3.475,5.750,979.000
5.375,4.600,967.000
3.475,6.125,984.000
5.750,4.600,940.000
2.350,5.750,980.000
3.475,5.375,966.000
5.000,3.850,976.000
3.475,7.625,975.000
3.100,5.750,987.000
2.725,5.750,940.000
6.125,4.600,960.000
5.000,4.225,991.000
3.100,6.125,969.000
2.725,6.125,927.000
3.475,7.250,962.000
7.250,4.225,937.000
6.500,4.600,947.000
3.475,6.500,982.000
5.375,4.225,966.000
5.750,4.225,968.000
0,0,0
