3.100,6.500,583.000
7.625,3.850,587.000
2.725,6.875,1082.000
3.475,6.875,952.000
7.250,3.475,593.000
3.100,6.875,962.000
6.500,3.850,964.000
2.350,8.000,796.000
3.850,8.000,1209.000
3.100,7.625,942.000
2.725,7.250,868.000
5.750,3.100,784.000
3.475,8.000,891.000
7.250,2.725,835.000
4.225,6.875,1251.000
6.875,3.475,751.000
6.875,3.850,389.000
4.600,5.000,1156.000
7.250,3.100,603.000
6.125,4.600,1460.000
7.250,4.225,730.000
4.225,8.000,1592.000
6.125,4.225,1235.000
2.725,8.000,474.000
4.225,7.625,1002.000
2.350,6.500,896.000
6.500,3.475,827.000
6.500,2.725,561.000
6.125,3.850,970.000
3.850,7.250,1013.000
7.250,2.350,404.000
3.100,8.000,656.000
6.500,3.100,359.000
4.225,7.250,1037.000
8.000,3.475,813.000
1.600,8.000,469.000
1.975,6.500,657.000
7.625,3.475,490.000
4.600,6.500,1381.000
7.625,3.100,856.000
4.225,5.375,1078.000
6.125,2.725,685.000
3.850,6.125,1249.000
8.000,4.225,1101.000
6.875,1.975,764.000
3.475,7.625,1178.000
3.475,6.125,1168.000
6.875,4.225,863.000
0,0,0
8.000,1.600,298.000
8.000,1.975,528.000
7.625,1.600,556.000
3.100,5.375,952.000
2.350,5.750,1116.000
8.000,2.350,585.000
5.000,3.850,934.000
7.250,1.600,725.000
2.725,5.750,964.000
6.125,1.975,902.000
3.850,5.000,1086.000
7.625,1.975,807.000
6.875,1.600,711.000
3.475,5.375,1024.000
5.750,2.350,162.000
5.375,3.100,640.000
5.000,4.225,923.000
1.600,6.875,574.000
3.100,5.750,721.000
1.975,6.125,680.000
1.600,7.250,378.000
5.375,3.475,981.000
8.000,2.725,584.000
5.375,3.850,774.000
6.500,1.975,673.000
1.600,7.625,721.000
2.350,6.125,885.000
7.625,2.350,408.000
4.225,5.000,1097.000
5.000,4.600,1491.000
5.375,4.225,1124.000
7.250,1.975,525.000
5.750,2.725,790.000
6.125,2.350,524.000
3.850,5.375,1270.000
1.600,8.000,689.000
3.475,5.750,1055.000
4.800,4.800,1413.000
2.725,6.125,853.000
6.875,4.600,683.000
5.375,4.600,1415.000
8.000,3.100,596.000
4.600,6.125,1507.000
1.975,7.250,850.000
6.875,1.975,522.000
4.600,5.750,1594.000
8.000,4.225,676.000
1.975,6.500,693.000
0,0,0
4.225,8.000,1162.000
4.600,6.875,1134.000
8.000,1.600,491.000
6.875,4.600,1100.000
8.000,4.225,888.000
4.600,6.500,1342.000
6.500,4.600,680.000
1.600,8.000,483.000
6.125,4.600,1224.000
4.600,6.125,1299.000
2.350,5.750,910.000
1.600,6.875,666.000
6.125,1.975,589.000
5.750,2.350,527.000
2.350,8.000,554.000
5.750,4.600,1370.000
6.875,1.600,680.000
1.975,8.000,907.000
1.975,6.125,897.000
3.850,5.000,929.000
4.600,5.750,1169.000
5.000,3.850,1332.000
4.225,7.625,1323.000
3.850,8.000,851.000
3.100,5.375,1284.000
5.375,3.100,1158.000
2.725,8.000,599.000
8.000,3.850,957.000
1.600,7.250,397.000
4.225,7.250,1027.000
8.000,3.475,734.000
3.475,8.000,1175.000
3.100,8.000,912.000
7.625,4.225,1163.000
7.625,1.600,470.000
8.000,1.975,478.000
4.600,5.375,1805.000
5.375,4.600,1380.000
8.000,3.100,438.000
7.250,1.600,664.000
4.225,6.875,1280.000
1.600,7.625,783.000
2.350,7.625,933.000
8.000,2.725,246.000
4.225,6.125,1244.000
4.225,6.500,1521.000
2.350,7.250,995.000
8.000,2.350,234.000
0,0,0
4.225,8.000,1409.000
4.600,6.875,1387.000
8.000,4.225,1059.000
8.000,1.600,504.000
6.875,4.600,1095.000
3.850,5.000,869.000
1.600,8.000,424.000
5.000,3.850,1377.000
2.350,5.750,1117.000
3.100,5.375,891.000
6.125,1.975,615.000
1.975,6.125,522.000
5.750,2.350,715.000
5.375,3.100,374.000
1.600,6.875,632.000
6.875,1.600,704.000
6.500,4.600,904.000
4.600,6.500,1572.000
6.125,4.600,1250.000
5.750,4.600,1065.000
4.600,5.750,1438.000
4.600,6.125,1317.000
3.475,6.500,1272.000
3.850,6.125,1088.000
4.600,5.375,1218.000
3.850,8.000,1352.000
3.475,6.875,1244.000
3.475,6.125,1057.000
5.375,4.600,1080.000
4.225,5.000,1482.000
4.225,7.625,1212.000
3.475,7.250,605.000
3.850,6.500,1299.000
4.800,4.800,1372.000
5.000,4.225,1250.000
6.125,3.475,950.000
5.750,3.850,777.000
3.850,6.875,1033.000
4.600,5.000,1058.000
6.125,3.850,787.000
3.100,6.500,767.000
3.100,6.875,667.000
7.625,4.225,940.000
5.000,4.600,1202.000
2.725,6.875,858.000
3.850,5.750,1382.000
3.850,7.250,635.000
2.350,7.250,578.000
0,0,0
4.225,8.000,1407.000
8.000,4.225,636.000
4.600,6.875,1022.000
8.000,1.600,427.000
6.875,4.600,979.000
1.600,8.000,736.000
3.850,5.000,1385.000
5.000,3.850,1290.000
2.350,5.750,1061.000
3.100,5.375,1264.000
6.875,1.600,602.000
4.600,6.500,1167.000
1.600,6.875,671.000
1.975,6.125,843.000
5.375,3.100,928.000
6.125,1.975,950.000
2.350,8.000,411.000
4.600,6.125,1100.000
5.750,2.350,896.000
4.600,5.750,1447.000
3.850,8.000,1126.000
3.475,8.000,1229.000
6.500,4.600,1067.000
2.725,8.000,674.000
3.100,8.000,542.000
8.000,3.850,648.000
8.000,3.475,845.000
5.750,4.600,1365.000
4.225,7.625,1585.000
6.125,4.600,1155.000
6.875,2.725,514.000
6.500,2.725,751.000
1.975,8.000,670.000
4.600,5.375,1415.000
6.875,2.350,213.000
5.375,4.600,1100.000
1.600,7.250,683.000
7.625,4.225,901.000
8.000,3.100,399.000
7.250,2.350,345.000
4.225,5.000,858.000
7.250,1.600,445.000
7.250,4.225,917.000
5.000,4.225,1161.000
7.250,2.725,569.000
6.500,3.100,560.000
4.225,7.250,1138.000
7.250,3.850,932.000
0,0,0
4.225,8.000,1206.000
4.600,6.875,1317.000
8.000,4.225,441.000
3.100,5.375,1064.000
3.850,5.000,1188.000
8.000,1.600,614.000
5.000,3.850,916.000
6.875,4.600,1316.000
2.350,5.750,1214.000
1.600,8.000,467.000
4.600,6.500,1614.000
4.600,5.750,1403.000
4.600,6.125,1672.000
5.375,3.100,640.000
1.975,6.125,885.000
3.850,8.000,1309.000
4.225,7.625,1455.000
5.750,4.600,1381.000
6.875,1.600,510.000
3.850,5.750,1400.000
3.850,6.125,1480.000
6.125,1.975,750.000
4.225,5.750,1305.000
5.375,4.600,1042.000
1.600,6.875,291.000
6.125,4.600,1075.000
4.600,5.375,1554.000
4.800,4.800,1072.000
4.225,5.000,1044.000
3.475,6.125,1518.000
6.500,4.600,979.000
3.100,6.125,1038.000
3.475,5.750,1094.000
5.750,2.350,719.000
4.225,6.125,1689.000
5.750,3.850,1048.000
3.475,8.000,1198.000
2.725,6.500,1008.000
5.000,4.225,952.000
4.225,7.250,1253.000
4.600,5.000,1167.000
3.475,5.375,1236.000
2.725,6.125,566.000
6.125,3.850,916.000
4.225,5.375,1527.000
2.350,7.250,355.000
2.350,6.875,648.000
3.100,5.750,957.000
0,0,0
4.225,8.000,1288.000
4.600,6.875,1126.000
8.000,4.225,998.000
4.600,6.500,1515.000
4.600,6.125,1417.000
3.850,5.000,1357.000
6.875,4.600,1068.000
3.100,5.375,1163.000
2.350,5.750,1109.000
5.000,3.850,1069.000
4.600,5.750,1395.000
4.225,7.625,1150.000
3.850,8.000,1158.000
4.600,5.375,1626.000
4.225,6.125,1189.000
5.750,4.600,1163.000
8.000,1.600,422.000
3.850,6.125,1154.000
5.375,4.600,1323.000
4.225,6.500,1237.000
4.225,7.250,1427.000
3.850,7.250,1136.000
3.850,6.500,1226.000
3.850,6.875,1238.000
3.850,5.750,1136.000
1.600,8.000,484.000
4.225,6.875,1203.000
4.800,4.800,915.000
4.600,5.000,916.000
6.125,4.600,1058.000
3.475,8.000,672.000
4.225,5.750,1097.000
5.375,3.100,727.000
4.225,5.000,960.000
1.975,6.125,418.000
6.500,4.600,1200.000
5.000,4.600,1070.000
3.475,7.250,937.000
5.000,4.225,1028.000
3.850,7.625,1329.000
5.750,3.850,933.000
3.475,6.125,896.000
5.750,4.225,1121.000
6.875,1.600,719.000
3.850,5.375,1266.000
3.475,5.750,897.000
3.475,5.375,913.000
6.125,3.850,927.000
0,0,0
4.225,8.000,1006.000
4.600,6.875,1214.000
4.600,6.500,1811.000
4.600,6.125,1238.000
8.000,4.225,1365.000
4.600,5.750,1159.000
4.600,5.375,1343.000
3.100,5.375,1359.000
6.875,4.600,883.000
3.850,5.000,882.000
4.225,7.625,826.000
3.850,8.000,1001.000
4.225,6.125,1283.000
5.750,4.600,1574.000
2.350,5.750,1000.000
5.000,3.850,883.000
4.225,6.500,1442.000
5.375,4.600,917.000
4.225,7.250,755.000
4.225,6.875,932.000
6.125,4.600,1110.000
4.600,5.000,1501.000
4.800,4.800,1261.000
3.850,6.125,889.000
4.225,5.750,1163.000
3.850,5.750,1407.000
3.850,6.500,1185.000
5.000,4.600,1249.000
6.500,4.600,1005.000
3.850,7.250,1186.000
4.225,5.000,1231.000
3.850,6.875,1294.000
3.475,8.000,961.000
3.850,7.625,1582.000
5.000,4.225,1171.000
3.850,5.375,1416.000
5.750,4.225,870.000
7.250,3.850,621.000
5.375,3.100,758.000
3.475,5.375,1177.000
3.475,7.250,1021.000
5.375,4.225,1010.000
3.475,6.125,1136.000
3.475,5.750,1078.000
7.250,4.225,907.000
6.875,3.850,985.000
2.725,5.750,1036.000
5.750,3.850,555.000
0,0,0
4.225,8.000,1491.000
4.600,6.875,1858.000
4.600,6.125,1516.000
4.600,6.500,1371.000
4.600,5.750,1465.000
4.600,5.375,1083.000
4.225,5.750,1135.000
