5,1,0.5,63,893,1075,1145,1208,1208,1208,1208,1208
5,1,0.5,64,823,1145,1145,1208,1208,1208,1208,1208
5,1,0.5,65,1004,1154,1208,1208,1208,1208,1208,1208
5,1,0.5,66,714,1208,1208,1208,1208,1208,1208,1208
5,1,0.5,67,823,1067,1145,1208,1208,1208,1208,1208
5,1,0.5,68,1031,1182,1165,1208,1208,1208,1208,1208
5,1,0.5,69,845,1058,1208,1208,1208,1208,1208,1208
5,1,0.5,70,921,1172,1208,1208,1208,1208,1208,1208
5,1,0.5,71,908,1084,1145,1208,1208,1208,1208,1208
5,1,0.5,72,1172,1064,1145,1208,1208,1208,1208,1208
5,1,0.5,73,970,1165,1145,1208,1208,1208,1208,1208
5,1,0.5,74,573,1173,1208,1208,1208,1208,1208,1208
5,1,0.5,75,998,1175,1145,1208,1208,1208,1208,1208
5,1,0.5,76,807,1173,1145,1208,1208,1208,1208,1208
5,1,0.5,77,1133,1175,1145,1208,1208,1208,1208,1208
5,1,0.5,78,1101,1173,1145,1208,1208,1208,1208,1208
5,1,0.5,79,814,1075,1165,1208,1208,1208,1208,1208
5,1,0.5,80,1175,1175,1165,1208,1208,1208,1208,1208
5,1,0.5,81,716,1208,1208,1208,1208,1208,1208,1208
5,1,0.5,82,1192,1139,1145,1208,1208,1208,1208,1208
5,1,0.5,83,716,1175,1145,1208,1208,1208,1208,1208
5,1,0.5,84,1004,1113,1145,1208,1208,1208,1208,1208
5,1,0.5,85,620,1175,1145,1208,1208,1208,1208,1208
5,1,0.5,86,687,1182,1145,1208,1208,1208,1208,1208
5,1,0.5,87,645,1152,1165,1208,1208,1208,1208,1208
5,1,0.5,88,729,1186,1165,1208,1208,1208,1208,1208
5,1,0.5,89,915,1133,1145,1208,1208,1208,1208,1208
5,1,0.5,90,860,1075,1165,1208,1208,1208,1208,1208
5,1,0.5,91,1035,1049,1145,1208,1208,1208,1208,1208
5,1,0.5,92,1154,1082,1208,1208,1208,1208,1208,1208
5,1,0.5,93,939,1161,1145,1208,1208,1208,1208,1208
5,1,0.5,94,1186,1175,1145,1208,1208,1208,1208,1208
5,1,0.5,95,908,1165,1145,1208,1208,1208,1208,1208
5,1,0.5,96,891,1058,1145,1208,1208,1208,1208,1208
5,1,0.5,97,728,1172,1145,1208,1208,1208,1208,1208
5,1,0.5,98,900,1145,1145,1208,1208,1208,1208,1208
5,1,0.5,99,915,1145,1145,1145,1208,1208,1208,1208
