5.200,8.000,5.600,0.400,655.000
5.600,3.600,5.200,4.800,1244.000
5.600,3.600,5.600,4.400,1110.000
5.600,4.200,4.800,4.600,1114.000
5.600,4.200,5.200,4.200,1074.000
5.600,4.200,5.600,3.800,1000.000
5.600,4.800,4.200,4.600,1147.000
5.600,4.800,4.800,4.000,1039.000
5.600,4.800,5.200,3.600,1015.000
5.600,4.800,5.600,3.200,906.000
5.600,5.200,3.600,4.800,1229.000
5.600,5.200,4.200,4.200,1073.000
5.600,5.200,4.800,3.600,1014.000
5.600,5.200,5.200,3.200,915.000
5.600,5.200,5.600,2.800,904.000
5.600,5.600,3.600,4.400,1114.000
5.600,5.600,4.200,3.800,1066.000
5.600,5.600,4.800,3.200,939.000
5.600,5.600,5.200,2.800,904.000
5.600,5.600,5.600,2.400,812.000
5.600,6.000,3.000,4.600,1143.000
5.600,6.000,3.600,4.000,1045.000
5.600,6.000,4.200,3.400,969.000
5.600,6.000,4.800,2.800,902.000
5.600,6.000,5.200,2.400,819.000
5.600,6.000,5.600,2.000,815.000
5.600,8.000,3.000,2.600,971.000
5.600,8.000,3.600,2.000,883.000
5.600,8.000,4.200,1.400,792.000
5.600,8.000,4.800,0.800,729.000
5.600,8.000,5.200,0.400,714.000
6.000,3.000,5.600,4.600,1167.000
6.000,3.600,4.800,4.800,1322.000
6.000,3.600,5.200,4.400,1139.000
6.000,3.600,5.600,4.000,1066.000
6.000,4.200,4.200,4.800,1294.000
6.000,4.200,4.800,4.200,1141.000
6.000,4.200,5.200,3.800,1099.000
6.000,4.200,5.600,3.400,1054.000
6.000,4.800,3.600,4.800,1307.000
6.000,4.800,4.200,4.200,1136.000
6.000,4.800,4.800,3.600,1019.000
6.000,4.800,5.200,3.200,961.000
6.000,4.800,5.600,2.800,949.000
6.000,5.200,3.600,4.400,1142.000
6.000,5.200,4.200,3.800,1093.000
6.000,5.200,4.800,3.200,960.000
6.000,5.200,5.200,2.800,923.000
6.000,5.200,5.600,2.400,827.000
6.000,5.600,3.000,4.600,1157.000
6.000,5.600,3.600,4.000,1057.000
6.000,5.600,4.200,3.400,980.000
6.000,5.600,4.800,2.800,912.000
6.000,5.600,5.200,2.400,827.000
6.000,5.600,5.600,2.000,823.000
6.000,6.000,3.000,4.200,1164.000
6.000,6.000,3.600,3.600,1074.000
6.000,6.000,4.200,3.000,947.000
6.000,6.000,4.800,2.400,853.000
6.000,6.000,5.200,2.000,830.000
6.000,6.000,5.600,1.600,754.000
6.000,8.000,3.000,2.200,776.000
6.000,8.000,3.600,1.600,721.000
6.000,8.000,4.200,1.000,672.000
6.000,8.000,4.800,0.400,660.000
8.000,3.000,3.600,4.600,1202.000
8.000,3.000,4.200,4.000,1080.000
8.000,3.000,4.800,3.400,1042.000
8.000,3.000,5.200,3.000,949.000
8.000,3.000,5.600,2.600,945.000
8.000,3.600,3.000,4.600,1174.000
8.000,3.600,3.600,4.000,1079.000
8.000,3.600,4.200,3.400,982.000
8.000,3.600,4.800,2.800,936.000
8.000,3.600,5.200,2.400,849.000
8.000,3.600,5.600,2.000,846.000
8.000,4.200,3.000,4.000,1033.000
8.000,4.200,3.600,3.400,963.000
8.000,4.200,4.200,2.800,892.000
8.000,4.200,4.800,2.200,833.000
8.000,4.200,5.200,1.800,820.000
8.000,4.200,5.600,1.400,756.000
8.000,4.800,3.000,3.400,986.000
8.000,4.800,3.600,2.800,909.000
8.000,4.800,4.200,2.200,824.000
8.000,4.800,4.800,1.600,751.000
8.000,4.800,5.200,1.200,736.000
8.000,4.800,5.600,0.800,682.000
8.000,5.200,3.000,3.000,891.000
8.000,5.200,3.600,2.400,822.000
8.000,5.200,4.200,1.800,781.000
8.000,5.200,4.800,1.200,732.000
8.000,5.200,5.200,0.800,684.000
8.000,5.200,5.600,0.400,682.000
8.000,5.600,3.000,2.600,882.000
8.000,5.600,3.600,2.000,814.000
8.000,5.600,4.200,1.400,743.000
8.000,5.600,4.800,0.800,692.000
8.000,5.600,5.200,0.400,679.000
8.000,6.000,3.000,2.200,801.000
8.000,6.000,3.600,1.600,743.000
8.000,6.000,4.200,1.000,690.000
8.000,6.000,4.800,0.400,677.000
8.000,8.000,3.000,0.200,692.000
