5.6,5.6,4.8,803.4,984.3,1079.0,957.8,1097.2,919.3,1255.0,925.3,877.0,1312.2,892.5,1102.3
5.2,5.2,4.8,1148.4,989.6,1232.9,1124.3,1117.4,1191.8,980.7,1088.3,1331.0,1494.2,1356.2,1343.4
7.0,7.0,4.8,649.5,791.8,692.4,663.0,529.0,916.0,862.4,745.3,872.8,989.7,730.3,854.8
6.0,6.0,4.8,977.6,984.3,854.6,631.0,990.0,935.3,801.8,923.3,662.2,884.6,1114.6,1030.0
